Suburb,Rooms,Price,Distance,Postcode,Bathroom,Car,Landsize,BuildingArea,YearBuilt,CouncilArea
Ascot Vale,1,390000.0,5.9,3032.0,1.0,1.0,0.0,58.0,1972.0,Moonee Valley
Ascot Vale,3,1425000.0,5.9,3032.0,2.0,2.0,495.0,139.0,1920.0,Moonee Valley
Ascot Vale,4,1340000.0,5.9,3032.0,2.0,2.0,683.0,232.0,1978.0,Moonee Valley
Ascot Vale,3,955000.0,5.9,3032.0,1.0,1.0,263.0,117.0,1910.0,Moonee Valley
Ascot Vale,4,1100000.0,5.9,3032.0,2.0,5.0,559.0,195.0,1920.0,Moonee Valley
Ascot Vale,3,1255000.0,5.9,3032.0,2.0,2.0,308.0,,,Moonee Valley
Ascot Vale,2,432000.0,5.9,3032.0,1.0,1.0,0.0,62.0,1978.0,Moonee Valley
Ascot Vale,4,1640000.0,5.9,3032.0,3.0,2.0,562.0,204.0,1890.0,Moonee Valley
Ascot Vale,6,1430000.0,5.9,3032.0,2.0,1.0,461.0,286.0,1900.0,Moonee Valley
Ascot Vale,2,610000.0,5.9,3032.0,1.0,1.0,301.0,104.0,1995.0,Moonee Valley
Ascot Vale,3,940000.0,5.9,3032.0,3.0,1.0,491.0,127.0,1950.0,Moonee Valley
Ascot Vale,3,890000.0,5.9,3032.0,1.0,1.0,242.0,110.0,1920.0,Moonee Valley
Ascot Vale,3,1180000.0,5.9,3032.0,2.0,2.0,617.0,149.0,1930.0,Moonee Valley
Ascot Vale,4,1480000.0,5.9,3032.0,2.0,2.0,597.0,180.0,1939.0,Moonee Valley
Ascot Vale,2,1150000.0,5.9,3032.0,1.0,1.0,387.0,,,Moonee Valley
Ascot Vale,3,1350000.0,5.9,3032.0,1.0,3.0,575.0,,,Moonee Valley
Ascot Vale,5,1905000.0,5.9,3032.0,2.0,2.0,521.0,,,Moonee Valley
Ascot Vale,2,865000.0,5.9,3032.0,2.0,1.0,146.0,132.0,2015.0,Moonee Valley
Ascot Vale,2,705000.0,5.9,3032.0,2.0,1.0,113.0,,1998.0,Moonee Valley
Ascot Vale,2,442000.0,5.9,3032.0,1.0,1.0,0.0,62.0,1975.0,Moonee Valley
Ascot Vale,2,540000.0,5.9,3032.0,2.0,1.0,0.0,,,Moonee Valley
Ascot Vale,3,1037500.0,5.9,3032.0,1.0,2.0,506.0,110.0,1920.0,Moonee Valley
Ascot Vale,3,1050000.0,5.9,3032.0,2.0,2.0,318.0,160.0,2013.0,Moonee Valley
Ascot Vale,2,440000.0,5.9,3032.0,1.0,1.0,0.0,65.0,1970.0,Moonee Valley
Ascot Vale,2,1010000.0,5.9,3032.0,1.0,1.0,325.0,,,Moonee Valley
Ascot Vale,4,1430000.0,5.9,3032.0,2.0,0.0,418.0,158.0,1900.0,Moonee Valley
Ascot Vale,2,570000.0,5.9,3032.0,1.0,1.0,0.0,,,Moonee Valley
Ascot Vale,2,690000.0,5.9,3032.0,1.0,1.0,0.0,,,Moonee Valley
Ascot Vale,3,1291000.0,5.9,3032.0,1.0,2.0,414.0,,,Moonee Valley
Ascot Vale,3,1130000.0,5.9,3032.0,2.0,1.0,272.0,157.0,1900.0,Moonee Valley
Ascot Vale,3,1135000.0,5.9,3032.0,1.0,1.0,296.0,104.0,1910.0,Moonee Valley
Ascot Vale,4,950000.0,5.9,3032.0,2.0,1.0,298.0,147.0,1920.0,Moonee Valley
Ascot Vale,3,790000.0,5.9,3032.0,2.0,1.0,0.0,148.0,,Moonee Valley
Ascot Vale,2,390000.0,5.9,3032.0,1.0,1.0,1957.0,69.0,2012.0,Moonee Valley
Ascot Vale,4,1345000.0,5.9,3032.0,1.0,1.0,552.0,155.0,1920.0,Moonee Valley
Ascot Vale,3,1381500.0,5.9,3032.0,2.0,2.0,416.0,168.0,1900.0,Moonee Valley
Ascot Vale,3,940000.0,5.9,3032.0,2.0,2.0,285.0,172.0,2011.0,Moonee Valley
Ascot Vale,3,995000.0,5.9,3032.0,2.0,1.0,314.0,177.0,2010.0,Moonee Valley
Ascot Vale,3,1050000.0,5.9,3032.0,1.0,3.0,536.0,,,Moonee Valley
Ascot Vale,3,786000.0,5.9,3032.0,2.0,1.0,576.0,120.0,1940.0,Moonee Valley
Ascot Vale,2,705000.0,5.9,3032.0,1.0,3.0,252.0,108.0,1910.0,Moonee Valley
Ascot Vale,2,760000.0,5.9,3032.0,1.0,1.0,124.0,77.0,1900.0,Moonee Valley
Ascot Vale,3,487500.0,5.9,3032.0,1.0,3.0,0.0,,1972.0,Moonee Valley
Ascot Vale,3,1000000.0,5.9,3032.0,2.0,2.0,200.0,144.0,2003.0,Moonee Valley
Ascot Vale,4,1110000.0,5.9,3032.0,2.0,1.0,349.0,,1920.0,Moonee Valley
Ascot Vale,4,1300000.0,5.9,3032.0,1.0,4.0,664.0,,,Moonee Valley
Ascot Vale,3,1060000.0,5.9,3032.0,1.0,1.0,555.0,,,Moonee Valley
Ascot Vale,3,1410000.0,5.9,3032.0,2.0,2.0,459.0,,,Moonee Valley
Ascot Vale,3,1305000.0,5.9,3032.0,1.0,1.0,278.0,166.0,1900.0,Moonee Valley
Ascot Vale,3,932500.0,5.9,3032.0,2.0,1.0,254.0,,,Moonee Valley
Ascot Vale,3,965000.0,5.9,3032.0,1.0,0.0,216.0,,,Moonee Valley
Ascot Vale,3,1215000.0,5.9,3032.0,1.0,1.0,452.0,175.0,1960.0,Moonee Valley
Ascot Vale,2,545000.0,5.9,3032.0,1.0,2.0,194.0,71.0,1900.0,Moonee Valley
Ascot Vale,4,1705000.0,5.9,3032.0,2.0,4.0,598.0,273.0,2012.0,Moonee Valley
Ascot Vale,3,970000.0,5.9,3032.0,1.0,1.0,194.0,,,Moonee Valley
Ascot Vale,2,925000.0,5.9,3032.0,1.0,1.0,407.0,,,Moonee Valley
Ashburton,3,1670000.0,11.0,3147.0,2.0,2.0,599.0,220.0,1930.0,Boroondara
Ashburton,3,955000.0,11.0,3147.0,2.0,2.0,203.0,,,Boroondara
Ashburton,3,2050000.0,11.0,3147.0,3.0,4.0,310.0,315.0,2014.0,Boroondara
Ashburton,2,500000.0,11.0,3147.0,1.0,1.0,710.0,,2010.0,Boroondara
Ashburton,2,1575000.0,11.0,3147.0,1.0,2.0,679.0,,,Boroondara
Ashburton,3,1555000.0,11.0,3147.0,2.0,2.0,731.0,149.0,1935.0,Boroondara
Ashburton,3,1100000.0,11.0,3147.0,3.0,2.0,276.0,178.0,2004.0,Boroondara
Ashburton,3,1337000.0,11.0,3147.0,1.0,2.0,583.0,112.0,1950.0,Boroondara
Ashburton,4,2215000.0,11.0,3147.0,2.0,1.0,681.0,,1940.0,Boroondara
Ashburton,3,1518000.0,11.0,3147.0,2.0,2.0,516.0,145.0,1920.0,Boroondara
Ashburton,3,1710000.0,11.0,3147.0,1.0,2.0,806.0,101.0,1950.0,Boroondara
Ashburton,3,1655000.0,11.0,3147.0,1.0,3.0,780.0,152.0,1940.0,Boroondara
Ashburton,4,1550000.0,11.0,3147.0,2.0,2.0,780.0,180.0,1938.0,Boroondara
Ashburton,3,1662000.0,11.0,3147.0,2.0,2.0,351.0,228.0,2006.0,Boroondara
Ashburton,3,1665000.0,11.0,3147.0,2.0,3.0,702.0,145.0,1945.0,Boroondara
Ashburton,2,1445000.0,11.0,3147.0,1.0,2.0,704.0,,,Boroondara
Ashburton,3,968000.0,11.0,3147.0,1.0,1.0,227.0,,,Boroondara
Ashburton,3,900000.0,11.0,3147.0,2.0,2.0,153.0,110.0,1990.0,Boroondara
Ashburton,3,1500000.0,11.0,3147.0,1.0,2.0,545.0,,,Boroondara
Ashburton,3,1500000.0,11.0,3147.0,2.0,2.0,710.0,139.0,1945.0,Boroondara
Ashburton,4,1800000.0,11.0,3147.0,2.0,4.0,749.0,206.0,1950.0,Boroondara
Ashburton,3,1830000.0,11.0,3147.0,2.0,3.0,724.0,168.0,1940.0,Boroondara
Ashburton,3,1415000.0,11.0,3147.0,1.0,1.0,605.0,111.0,1950.0,Boroondara
Ashburton,2,1440000.0,11.0,3147.0,1.0,1.0,687.0,104.0,1940.0,Boroondara
Ashburton,4,1250000.0,11.0,3147.0,2.0,2.0,321.0,199.0,2007.0,Boroondara
Ashburton,3,1422000.0,11.0,3147.0,1.0,2.0,583.0,,,Boroondara
Ashburton,5,1600000.0,11.0,3147.0,3.0,4.0,700.0,266.0,1950.0,Boroondara
Ashburton,4,1860000.0,11.0,3147.0,2.0,3.0,696.0,274.0,2000.0,Boroondara
Ashburton,3,1710000.0,11.0,3147.0,2.0,2.0,295.0,,1990.0,Boroondara
Ashburton,4,1790000.0,11.0,3147.0,2.0,2.0,514.0,240.0,1935.0,Boroondara
Ashburton,4,1950000.0,11.0,3147.0,2.0,2.0,844.0,278.0,1940.0,Boroondara
Ashburton,3,1600000.0,11.0,3147.0,1.0,2.0,637.0,,,Boroondara
Ashburton,3,1320000.0,11.0,3147.0,1.0,2.0,1063.0,,,Boroondara
Ashburton,3,1650000.0,11.0,3147.0,1.0,1.0,697.0,164.0,1947.0,Boroondara
Ashwood,2,995000.0,12.2,3147.0,1.0,1.0,583.0,,1950.0,Monash
Ashwood,3,1250000.0,12.2,3147.0,1.0,1.0,842.0,,,Monash
Ashwood,3,1045000.0,12.2,3147.0,2.0,2.0,467.0,,,Monash
Ashwood,4,1200000.0,12.2,3147.0,3.0,2.0,372.0,201.0,2016.0,Monash
Ashwood,2,1075000.0,12.2,3147.0,1.0,2.0,695.0,114.0,1950.0,Monash
Ashwood,4,1500000.0,12.2,3147.0,2.0,2.0,621.0,203.0,2000.0,Monash
Ashwood,3,1120000.0,12.2,3147.0,1.0,2.0,723.0,,,Monash
Ashwood,2,700000.0,12.2,3147.0,1.0,2.0,367.0,110.0,1970.0,Monash
Ashwood,3,761000.0,12.2,3147.0,2.0,4.0,400.0,94.0,1950.0,Monash
Ashwood,4,1270000.0,12.2,3147.0,2.0,1.0,724.0,,,Monash
Ashwood,4,1510000.0,12.2,3147.0,2.0,2.0,526.0,,,Monash
Ashwood,3,1365000.0,12.2,3147.0,1.0,1.0,792.0,792.0,1950.0,Monash
Ashwood,4,1100000.0,12.2,3147.0,2.0,2.0,803.0,152.0,1970.0,Monash
Ashwood,4,1415000.0,12.2,3147.0,3.0,2.0,724.0,,,Monash
Ashwood,2,690000.0,12.2,3147.0,1.0,1.0,216.0,90.0,2003.0,Monash
Ashwood,3,1631000.0,12.2,3147.0,2.0,3.0,782.0,215.0,1950.0,Monash
Ashwood,4,1500000.0,12.2,3147.0,2.0,1.0,593.0,255.0,1930.0,Monash
Ashwood,3,1060000.0,12.2,3147.0,1.0,2.0,772.0,,,Monash
Ashwood,5,1529500.0,12.2,3147.0,3.0,2.0,585.0,317.0,2000.0,Monash
Ashwood,2,600000.0,12.2,3147.0,1.0,1.0,153.0,80.0,1970.0,Monash
Ashwood,2,535000.0,12.2,3147.0,1.0,1.0,72.0,,,Monash
Ashwood,3,785000.0,12.2,3147.0,1.0,1.0,557.0,,1960.0,Monash
Ashwood,4,1240000.0,12.2,3147.0,2.0,2.0,766.0,192.0,1950.0,Monash
Ashwood,2,700000.0,12.2,3147.0,1.0,2.0,192.0,88.0,2007.0,Monash
Ashwood,4,1350000.0,12.2,3147.0,2.0,1.0,727.0,,,Monash
Ashwood,2,1110000.0,12.2,3147.0,1.0,1.0,586.0,86.0,1950.0,Monash
Ashwood,3,1305000.0,12.2,3147.0,1.0,1.0,760.0,120.0,1960.0,Monash
Ashwood,3,855000.0,12.2,3147.0,2.0,1.0,320.0,85.0,1958.0,Monash
Ashwood,3,900500.0,12.2,3147.0,2.0,2.0,256.0,134.0,2012.0,Monash
Ashwood,3,1200000.0,12.2,3147.0,2.0,2.0,839.0,198.0,1970.0,Monash
Ashwood,3,830000.0,12.2,3147.0,1.0,2.0,212.0,130.0,2012.0,Monash
Avondale Heights,3,850000.0,10.5,3034.0,1.0,1.0,593.0,118.0,1970.0,Moonee Valley
Avondale Heights,3,750000.0,10.5,3034.0,1.0,1.0,0.0,103.0,1980.0,Moonee Valley
Avondale Heights,3,851000.0,10.5,3034.0,3.0,1.0,557.0,181.0,2017.0,Moonee Valley
Avondale Heights,3,848000.0,10.5,3034.0,1.0,2.0,542.0,,,Moonee Valley
Avondale Heights,4,806000.0,10.5,3034.0,2.0,1.0,350.0,,2008.0,Moonee Valley
Avondale Heights,4,1155000.0,10.5,3034.0,2.0,2.0,569.0,225.0,2008.0,Moonee Valley
Avondale Heights,3,670000.0,10.5,3034.0,2.0,2.0,671.0,,,Moonee Valley
Avondale Heights,4,1200000.0,10.5,3034.0,5.0,4.0,673.0,,,Moonee Valley
Avondale Heights,3,636000.0,10.5,3034.0,1.0,2.0,571.0,,,Moonee Valley
Avondale Heights,3,680000.0,10.5,3034.0,1.0,2.0,570.0,120.0,1970.0,Moonee Valley
Avondale Heights,4,1160000.0,10.5,3034.0,3.0,2.0,789.0,,,Moonee Valley
Avondale Heights,3,750000.0,10.5,3034.0,1.0,1.0,529.0,,,Moonee Valley
Avondale Heights,3,627500.0,10.5,3034.0,1.0,1.0,550.0,143.0,1970.0,Moonee Valley
Avondale Heights,3,880000.0,10.5,3034.0,2.0,2.0,339.0,,,Moonee Valley
Avondale Heights,4,950000.0,10.5,3034.0,3.0,3.0,761.0,281.0,1970.0,Moonee Valley
Avondale Heights,4,1600000.0,10.5,3034.0,3.0,3.0,1801.0,,,Moonee Valley
Avondale Heights,2,585000.0,10.5,3034.0,1.0,1.0,136.0,,2012.0,Moonee Valley
Avondale Heights,3,650000.0,10.5,3034.0,1.0,3.0,574.0,,,Moonee Valley
Avondale Heights,3,725000.0,10.5,3034.0,1.0,4.0,606.0,,,Moonee Valley
Avondale Heights,3,665000.0,10.5,3034.0,2.0,1.0,289.0,,,Moonee Valley
Avondale Heights,3,560500.0,10.5,3034.0,1.0,1.0,177.0,,,Moonee Valley
Avondale Heights,3,615000.0,10.5,3034.0,1.0,2.0,649.0,,,Moonee Valley
Avondale Heights,3,845000.0,10.5,3034.0,1.0,3.0,704.0,,,Moonee Valley
Avondale Heights,3,585000.0,10.5,3034.0,1.0,2.0,322.0,,,Moonee Valley
Avondale Heights,2,440000.0,10.5,3034.0,1.0,1.0,263.0,,1999.0,Moonee Valley
Avondale Heights,3,850000.0,10.5,3034.0,1.0,2.0,766.0,149.0,,Moonee Valley
Avondale Heights,5,850000.0,10.5,3034.0,2.0,4.0,574.0,,,Moonee Valley
Avondale Heights,3,705000.0,10.5,3034.0,1.0,1.0,581.0,106.0,1960.0,Moonee Valley
Avondale Heights,4,1100000.0,10.5,3034.0,3.0,2.0,873.0,395.0,1992.0,Moonee Valley
Avondale Heights,3,892500.0,10.5,3034.0,1.0,1.0,586.0,118.0,1965.0,Moonee Valley
Avondale Heights,3,695000.0,10.5,3034.0,1.0,2.0,588.0,,,Moonee Valley
Avondale Heights,2,522500.0,10.5,3034.0,1.0,1.0,220.0,101.0,1995.0,Moonee Valley
Avondale Heights,4,680000.0,10.5,3034.0,2.0,2.0,554.0,140.0,1960.0,Moonee Valley
Avondale Heights,3,500000.0,10.5,3034.0,1.0,1.0,260.0,,1990.0,Moonee Valley
Avondale Heights,2,550000.0,10.5,3034.0,1.0,2.0,158.0,,1993.0,Moonee Valley
Avondale Heights,3,730000.0,10.5,3034.0,2.0,2.0,705.0,,,Moonee Valley
Avondale Heights,3,875000.0,10.5,3034.0,1.0,3.0,812.0,117.0,1960.0,Moonee Valley
Avondale Heights,3,850000.0,10.5,3034.0,2.0,8.0,585.0,,,Moonee Valley
Avondale Heights,3,635000.0,10.5,3034.0,1.0,1.0,597.0,,,Moonee Valley
Avondale Heights,4,762000.0,10.5,3034.0,2.0,2.0,589.0,150.0,1961.0,Moonee Valley
Avondale Heights,2,411000.0,10.5,3034.0,1.0,1.0,0.0,85.0,1995.0,Moonee Valley
Avondale Heights,4,790000.0,10.5,3034.0,2.0,2.0,570.0,,,Moonee Valley
Avondale Heights,4,605000.0,10.5,3034.0,1.0,0.0,569.0,,,Moonee Valley
Avondale Heights,3,805000.0,10.5,3034.0,2.0,2.0,593.0,103.0,1970.0,Moonee Valley
Avondale Heights,4,890000.0,10.5,3034.0,2.0,4.0,585.0,,1960.0,Moonee Valley
Avondale Heights,3,795000.0,10.5,3034.0,1.0,1.0,549.0,,,Moonee Valley
Avondale Heights,3,634000.0,10.5,3034.0,2.0,1.0,582.0,153.0,1950.0,Moonee Valley
Avondale Heights,3,642000.0,10.5,3034.0,1.0,1.0,590.0,,1960.0,Moonee Valley
Avondale Heights,3,863000.0,10.5,3034.0,2.0,3.0,638.0,,,Moonee Valley
Avondale Heights,3,740000.0,10.5,3034.0,1.0,2.0,607.0,,,Moonee Valley
Balaclava,4,1819000.0,6.6,3183.0,2.0,1.0,244.0,180.0,1900.0,Port Phillip
Balaclava,2,410000.0,6.6,3183.0,1.0,2.0,0.0,61.0,1965.0,Port Phillip
Balaclava,1,280000.0,6.6,3183.0,1.0,1.0,0.0,,,Port Phillip
Balaclava,2,1015000.0,6.6,3183.0,1.0,2.0,114.0,120.0,2000.0,Port Phillip
Balaclava,2,502500.0,6.6,3183.0,1.0,1.0,0.0,65.0,1960.0,Port Phillip
Balaclava,2,520000.0,6.6,3183.0,1.0,0.0,0.0,58.0,1970.0,Port Phillip
Balaclava,2,442000.0,6.6,3183.0,1.0,1.0,0.0,61.0,1960.0,Port Phillip
Balaclava,3,1193000.0,6.6,3183.0,1.0,1.0,178.0,100.0,1920.0,Port Phillip
Balaclava,2,416000.0,6.6,3183.0,1.0,1.0,0.0,49.0,1960.0,Port Phillip
Balaclava,2,820000.0,6.6,3183.0,1.0,1.0,0.0,,,Port Phillip
Balaclava,2,474000.0,6.6,3183.0,1.0,1.0,0.0,59.0,1970.0,Port Phillip
Balaclava,2,981000.0,6.6,3183.0,1.0,0.0,159.0,84.0,1930.0,Port Phillip
Balaclava,3,1690000.0,6.6,3183.0,2.0,2.0,339.0,159.0,1890.0,Port Phillip
Balaclava,2,540000.0,6.6,3183.0,1.0,1.0,483.0,51.0,1970.0,Port Phillip
Balaclava,3,1080000.0,6.6,3183.0,1.0,1.0,157.0,,1928.0,Port Phillip
Balaclava,1,500000.0,6.6,3183.0,1.0,0.0,0.0,,,Port Phillip
Balaclava,2,497500.0,6.6,3183.0,0.0,0.0,0.0,,,Port Phillip
Balwyn,2,2100000.0,9.7,3103.0,1.0,1.0,659.0,123.0,1920.0,Boroondara
Balwyn,4,1800000.0,9.7,3103.0,2.0,2.0,715.0,218.0,1985.0,Boroondara
Balwyn,2,1255000.0,9.7,3103.0,1.0,1.0,208.0,129.0,2000.0,Boroondara
Balwyn,3,1070000.0,9.7,3103.0,2.0,2.0,206.0,112.0,1998.0,Boroondara
Balwyn,3,2200000.0,9.7,3103.0,3.0,2.0,651.0,266.0,,Boroondara
Balwyn,2,806000.0,9.7,3103.0,1.0,1.0,122.0,97.0,1977.0,Boroondara
Balwyn,2,1215000.0,9.7,3103.0,2.0,2.0,0.0,,,Boroondara
Balwyn,5,2250000.0,9.7,3103.0,3.0,2.0,600.0,356.0,2006.0,Boroondara
Balwyn,2,812000.0,9.7,3103.0,1.0,1.0,206.0,,,Boroondara
Balwyn,3,1140000.0,9.7,3103.0,2.0,2.0,175.0,,1976.0,Boroondara
Balwyn,3,2330000.0,9.7,3103.0,2.0,1.0,853.0,,,Boroondara
Balwyn,2,605000.0,9.7,3103.0,1.0,1.0,0.0,,,Boroondara
Balwyn,3,1255000.0,9.7,3103.0,2.0,2.0,308.0,,,Boroondara
Balwyn,2,1850000.0,9.7,3103.0,1.0,1.0,1015.0,166.0,1930.0,Boroondara
Balwyn,2,805000.0,9.7,3103.0,1.0,1.0,209.0,,1975.0,Boroondara
Balwyn,3,700000.0,9.7,3103.0,1.0,1.0,188.0,110.0,1970.0,Boroondara
Balwyn,4,2130000.0,9.7,3103.0,2.0,2.0,664.0,,,Boroondara
Balwyn,2,500000.0,9.7,3103.0,1.0,1.0,0.0,72.0,1960.0,Boroondara
Balwyn,3,2125000.0,9.7,3103.0,2.0,2.0,699.0,252.0,1985.0,Boroondara
Balwyn,4,1800000.0,9.7,3103.0,2.0,2.0,577.0,200.0,1948.0,Boroondara
Balwyn,2,635000.0,9.7,3103.0,1.0,1.0,0.0,70.0,2014.0,Boroondara
Balwyn,2,526000.0,9.7,3103.0,1.0,1.0,0.0,73.0,1960.0,Boroondara
Balwyn,1,390000.0,9.7,3103.0,1.0,1.0,740.0,,,Boroondara
Balwyn,3,905000.0,9.7,3103.0,1.0,2.0,281.0,150.0,1995.0,Boroondara
Balwyn,4,1750000.0,9.7,3103.0,3.0,2.0,453.0,308.0,2016.0,Boroondara
Balwyn,2,760000.0,9.7,3103.0,1.0,1.0,121.0,100.0,1960.0,Boroondara
Balwyn,3,1367000.0,9.7,3103.0,2.0,2.0,219.0,164.0,2003.0,Boroondara
Balwyn,4,1400000.0,9.7,3103.0,3.0,2.0,241.0,240.0,2009.0,Boroondara
Balwyn,2,625000.0,9.7,3103.0,1.0,1.0,115.0,104.0,1960.0,Boroondara
Balwyn,2,700000.0,9.7,3103.0,1.0,1.0,104.0,,,Boroondara
Balwyn,3,1860000.0,9.7,3103.0,1.0,4.0,671.0,465.0,,Boroondara
Balwyn,5,2020000.0,9.7,3103.0,2.0,2.0,611.0,,,Boroondara
Balwyn,2,460000.0,9.7,3103.0,1.0,1.0,0.0,79.0,1950.0,Boroondara
Balwyn,4,2250000.0,9.7,3103.0,1.0,2.0,832.0,,,Boroondara
Balwyn,2,1053000.0,9.7,3103.0,1.0,2.0,231.0,98.0,1985.0,Boroondara
Balwyn,3,1800000.0,9.7,3103.0,2.0,2.0,380.0,,1980.0,Boroondara
Balwyn,3,1472000.0,9.7,3103.0,2.0,2.0,306.0,170.0,1995.0,Boroondara
Balwyn,3,2120000.0,9.7,3103.0,1.0,2.0,651.0,,,Boroondara
Balwyn,3,1910000.0,9.7,3103.0,1.0,2.0,697.0,,,Boroondara
Balwyn,2,754000.0,9.7,3103.0,1.0,1.0,87.0,88.0,1990.0,Boroondara
Balwyn,4,2188000.0,9.7,3103.0,2.0,2.0,752.0,253.0,1981.0,Boroondara
Balwyn,2,755000.0,9.7,3103.0,1.0,1.0,213.0,92.0,1980.0,Boroondara
Balwyn,4,1801000.0,9.7,3103.0,2.0,2.0,583.0,,,Boroondara
Balwyn,2,650000.0,9.7,3103.0,1.0,1.0,0.0,150.0,1960.0,Boroondara
Balwyn,4,2275000.0,9.7,3103.0,2.0,1.0,842.0,,,Boroondara
Balwyn,3,1385000.0,9.7,3103.0,2.0,2.0,190.0,,,Boroondara
Balwyn,4,2000000.0,9.7,3103.0,1.0,2.0,739.0,291.0,1930.0,Boroondara
Balwyn,4,1900000.0,9.7,3103.0,2.0,1.0,665.0,155.0,1940.0,Boroondara
Balwyn,3,1750000.0,9.7,3103.0,2.0,3.0,613.0,193.0,1943.0,Boroondara
Balwyn,3,1100000.0,9.7,3103.0,2.0,1.0,259.0,,1940.0,Boroondara
Balwyn,3,1912000.0,9.7,3103.0,1.0,2.0,844.0,,,Boroondara
Balwyn,2,730000.0,9.7,3103.0,1.0,1.0,130.0,80.0,1960.0,Boroondara
Balwyn,3,1500000.0,9.7,3103.0,2.0,2.0,404.0,190.0,2011.0,Boroondara
Balwyn,3,1850000.0,9.7,3103.0,1.0,1.0,607.0,,1950.0,Boroondara
Balwyn,4,1700000.0,9.7,3103.0,1.0,1.0,672.0,115.0,1935.0,Boroondara
Balwyn,2,1010000.0,9.7,3103.0,0.0,0.0,1611.0,,,Boroondara
Balwyn North,3,1315000.0,9.2,3104.0,2.0,2.0,260.0,167.0,2000.0,Boroondara
Balwyn North,3,1500000.0,9.2,3104.0,2.0,1.0,778.0,154.0,1950.0,Boroondara
Balwyn North,2,1080000.0,9.2,3104.0,1.0,1.0,253.0,,,Boroondara
Balwyn North,7,1350000.0,9.2,3104.0,2.0,0.0,942.0,,,Boroondara
Balwyn North,4,1905000.0,9.2,3104.0,2.0,2.0,647.0,185.0,1955.0,Boroondara
Balwyn North,4,1900000.0,9.2,3104.0,2.0,2.0,642.0,215.0,1955.0,Boroondara
Balwyn North,3,2251000.0,9.2,3104.0,1.0,2.0,888.0,137.0,1950.0,Boroondara
Balwyn North,4,2205000.0,9.2,3104.0,2.0,2.0,750.0,214.0,1950.0,Boroondara
Balwyn North,3,1265000.0,9.2,3104.0,2.0,1.0,347.0,160.0,2011.0,Boroondara
Balwyn North,3,2000000.0,9.2,3104.0,1.0,3.0,772.0,,,Boroondara
Balwyn North,4,1750000.0,9.2,3104.0,2.0,2.0,673.0,185.0,1960.0,Boroondara
Balwyn North,3,1450000.0,9.2,3104.0,1.0,2.0,665.0,124.0,1950.0,Boroondara
Balwyn North,4,1825000.0,9.2,3104.0,2.0,3.0,736.0,225.0,1958.0,Boroondara
Balwyn North,4,1570000.0,9.2,3104.0,2.0,1.0,546.0,,,Boroondara
Balwyn North,4,1750000.0,9.2,3104.0,3.0,3.0,667.0,,,Boroondara
Balwyn North,3,1150000.0,9.2,3104.0,2.0,1.0,207.0,144.0,2003.0,Boroondara
Balwyn North,3,1575000.0,9.2,3104.0,2.0,2.0,645.0,,1953.0,Boroondara
Balwyn North,6,1505000.0,9.2,3104.0,2.0,2.0,724.0,,,Boroondara
Balwyn North,4,1572000.0,9.2,3104.0,2.0,2.0,662.0,330.0,1965.0,Boroondara
Balwyn North,4,1500000.0,9.2,3104.0,2.0,2.0,610.0,,,Boroondara
Balwyn North,4,1400000.0,9.2,3104.0,2.0,1.0,283.0,,,Boroondara
Balwyn North,5,1750000.0,9.2,3104.0,3.0,2.0,705.0,365.0,2013.0,Boroondara
Balwyn North,4,1850000.0,9.2,3104.0,2.0,2.0,619.0,254.0,1990.0,Boroondara
Balwyn North,3,1480000.0,9.2,3104.0,1.0,2.0,992.0,,,Boroondara
Balwyn North,4,1400000.0,9.2,3104.0,2.0,2.0,714.0,,,Boroondara
Balwyn North,4,2130000.0,9.2,3104.0,3.0,2.0,1274.0,275.0,1970.0,Boroondara
Balwyn North,3,1050000.0,9.2,3104.0,2.0,2.0,244.0,,,Boroondara
Balwyn North,4,1740000.0,9.2,3104.0,2.0,2.0,610.0,275.0,1993.0,Boroondara
Balwyn North,4,1388800.0,9.2,3104.0,2.0,1.0,517.0,247.0,1970.0,Boroondara
Balwyn North,4,1702000.0,9.2,3104.0,2.0,2.0,715.0,,1939.0,Boroondara
Balwyn North,4,1800000.0,9.2,3104.0,2.0,4.0,587.0,165.0,1960.0,Boroondara
Balwyn North,2,1400000.0,9.2,3104.0,1.0,1.0,694.0,,,Boroondara
Balwyn North,2,860000.0,9.2,3104.0,2.0,2.0,204.0,,,Boroondara
Balwyn North,4,1670000.0,9.2,3104.0,3.0,2.0,689.0,,,Boroondara
Balwyn North,5,1500000.0,9.2,3104.0,1.0,1.0,800.0,,1950.0,Boroondara
Balwyn North,5,2200000.0,9.2,3104.0,3.0,2.0,900.0,355.0,1955.0,Boroondara
Balwyn North,4,1350000.0,9.2,3104.0,2.0,2.0,815.0,,,Boroondara
Balwyn North,5,2070000.0,9.2,3104.0,2.0,1.0,1138.0,,,Boroondara
Balwyn North,3,1300000.0,9.2,3104.0,1.0,2.0,464.0,,,Boroondara
Balwyn North,3,1700000.0,9.2,3104.0,2.0,3.0,763.0,168.0,1960.0,Boroondara
Balwyn North,3,1750000.0,9.2,3104.0,1.0,2.0,854.0,,1948.0,Boroondara
Balwyn North,3,980000.0,9.2,3104.0,1.0,1.0,542.0,,,Boroondara
Balwyn North,3,1230000.0,9.2,3104.0,3.0,1.0,310.0,188.0,2012.0,Boroondara
Balwyn North,4,1950000.0,9.2,3104.0,3.0,2.0,665.0,232.0,1970.0,Boroondara
